Louvain_cluster,Cluster_Label,Cluster_Index,Celltype,Stage
3553,S10-neuroectoderm,3,neuroectoderm,S10
3554,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3555,S10-neuroectoderm,3,neuroectoderm,S10
3556,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3557,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3558,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3559,S10-marginal zone,4,marginal zone,S10
3560,S10-neuroectoderm,3,neuroectoderm,S10
3561,S10-neuroectoderm,3,neuroectoderm,S10
3562,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3563,S10-neuroectoderm,3,neuroectoderm,S10
3564,S10-neuroectoderm,3,neuroectoderm,S10
3565,S10-neuroectoderm,3,neuroectoderm,S10
3566,S10-neuroectoderm,3,neuroectoderm,S10
3567,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3568,S10-neuroectoderm,3,neuroectoderm,S10
3569,S10-marginal zone,4,marginal zone,S10
3570,S10-neuroectoderm,3,neuroectoderm,S10
3571,S10-neuroectoderm,3,neuroectoderm,S10
3572,S10-neuroectoderm,3,neuroectoderm,S10
3573,S10-marginal zone,4,marginal zone,S10
3574,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3575,S10-neuroectoderm,3,neuroectoderm,S10
3576,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3577,S10-neuroectoderm,3,neuroectoderm,S10
3578,S10-marginal zone,4,marginal zone,S10
3579,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3580,S10-neuroectoderm,3,neuroectoderm,S10
3581,S10-marginal zone,4,marginal zone,S10
3582,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3583,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3584,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3585,S10-neuroectoderm,3,neuroectoderm,S10
3586,S10-neuroectoderm,3,neuroectoderm,S10
3587,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3588,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3589,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3590,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3591,S10-marginal zone,4,marginal zone,S10
3592,S10-neuroectoderm,3,neuroectoderm,S10
3593,S10-neuroectoderm,3,neuroectoderm,S10
3594,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3595,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3596,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3597,S10-neuroectoderm,3,neuroectoderm,S10
3598,S10-neuroectoderm,3,neuroectoderm,S10
3599,S10-neuroectoderm,3,neuroectoderm,S10
3600,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3601,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3602,S10-neuroectoderm,3,neuroectoderm,S10
3603,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3604,S10-neuroectoderm,3,neuroectoderm,S10
3605,S10-neuroectoderm,3,neuroectoderm,S10
3606,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3607,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3608,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3609,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3610,S10-marginal zone,4,marginal zone,S10
3611,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3612,S10-neuroectoderm,3,neuroectoderm,S10
3613,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3614,S10-neuroectoderm,3,neuroectoderm,S10
3615,S10-neuroectoderm,3,neuroectoderm,S10
3616,S10-neuroectoderm,3,neuroectoderm,S10
3617,S10-neuroectoderm,3,neuroectoderm,S10
3618,S10-neuroectoderm,3,neuroectoderm,S10
3619,S10-neuroectoderm,3,neuroectoderm,S10
3620,S10-neuroectoderm,3,neuroectoderm,S10
3621,S10-neuroectoderm,3,neuroectoderm,S10
3622,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3623,S10-neuroectoderm,3,neuroectoderm,S10
3624,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3625,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3626,S10-neuroectoderm,3,neuroectoderm,S10
3627,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3628,S10-neuroectoderm,3,neuroectoderm,S10
3629,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3630,S10-neuroectoderm,3,neuroectoderm,S10
3631,S10-marginal zone,4,marginal zone,S10
3632,S10-neuroectoderm,3,neuroectoderm,S10
3633,S10-neuroectoderm,3,neuroectoderm,S10
3634,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3635,S10-neuroectoderm,3,neuroectoderm,S10
3636,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3637,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3638,S10-neuroectoderm,3,neuroectoderm,S10
3639,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3640,S10-neuroectoderm,3,neuroectoderm,S10
3641,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3642,S10-marginal zone,4,marginal zone,S10
3643,S10-neuroectoderm,3,neuroectoderm,S10
3644,S10-neuroectoderm,3,neuroectoderm,S10
3645,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3646,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3647,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3648,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3649,S10-neuroectoderm,3,neuroectoderm,S10
3650,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3651,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3652,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3653,S10-marginal zone,4,marginal zone,S10
3654,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3655,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3656,S10-neuroectoderm,3,neuroectoderm,S10
3657,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3658,S10-neuroectoderm,3,neuroectoderm,S10
3659,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3660,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3661,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3662,S10-neuroectoderm,3,neuroectoderm,S10
3663,S10-neuroectoderm,3,neuroectoderm,S10
3664,S10-marginal zone,4,marginal zone,S10
3665,S10-neuroectoderm,3,neuroectoderm,S10
3666,S10-neuroectoderm,3,neuroectoderm,S10
3667,S10-marginal zone,4,marginal zone,S10
3668,S10-neuroectoderm,3,neuroectoderm,S10
3669,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3670,S10-marginal zone,4,marginal zone,S10
3671,S10-neuroectoderm,3,neuroectoderm,S10
3672,S10-marginal zone,4,marginal zone,S10
3673,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3674,S10-marginal zone,4,marginal zone,S10
3675,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3676,S10-neuroectoderm,3,neuroectoderm,S10
3677,S10-neuroectoderm,3,neuroectoderm,S10
3678,S10-neuroectoderm,3,neuroectoderm,S10
3679,S10-neuroectoderm,3,neuroectoderm,S10
3680,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3681,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3682,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3683,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3684,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3685,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3686,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3687,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3688,S10-neuroectoderm,3,neuroectoderm,S10
3689,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3690,S10-marginal zone,4,marginal zone,S10
3691,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3692,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3693,S10-neuroectoderm,3,neuroectoderm,S10
3694,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3695,S10-marginal zone,4,marginal zone,S10
3696,S10-neuroectoderm,3,neuroectoderm,S10
3697,S10-neuroectoderm,3,neuroectoderm,S10
3698,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3699,S10-neuroectoderm,3,neuroectoderm,S10
3700,S10-neuroectoderm,3,neuroectoderm,S10
3701,S10-neuroectoderm,3,neuroectoderm,S10
3702,S10-endoderm,6,endoderm,S10
3703,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3704,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
3705,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3706,S10-neuroectoderm,3,neuroectoderm,S10
3707,S10-neuroectoderm,3,neuroectoderm,S10
3708,S10-neuroectoderm,3,neuroectoderm,S10
3709,S10-neuroectoderm,3,neuroectoderm,S10
3710,S10-neuroectoderm,3,neuroectoderm,S10
3711,S10-marginal zone,4,marginal zone,S10
3712,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3713,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3714,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3715,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
3716,S10-neuroectoderm,3,neuroectoderm,S10
3717,S10-neuroectoderm,3,neuroectoderm,S10
3718,S10-neuroectoderm,3,neuroectoderm,S10
3719,S10-neuroectoderm,3,neuroectoderm,S10
3720,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3721,S10-neuroectoderm,3,neuroectoderm,S10
3722,S10-neuroectoderm,3,neuroectoderm,S10
3723,S10-neuroectoderm,3,neuroectoderm,S10
3724,S10-neuroectoderm,3,neuroectoderm,S10
3725,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
3726,S10-neuroectoderm,3,neuroectoderm,S10
3727,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3728,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3729,S10-neuroectoderm,3,neuroectoderm,S10
3730,S10-neuroectoderm,3,neuroectoderm,S10
3731,S10-marginal zone,4,marginal zone,S10
3732,S10-neuroectoderm,3,neuroectoderm,S10
3733,S10-neuroectoderm,3,neuroectoderm,S10
3734,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3735,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3736,S10-marginal zone,4,marginal zone,S10
3737,S10-neuroectoderm,3,neuroectoderm,S10
3738,S10-neuroectoderm,3,neuroectoderm,S10
3739,S10-neuroectoderm,3,neuroectoderm,S10
3740,S10-marginal zone,4,marginal zone,S10
3741,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3742,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3743,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3744,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3745,S10-marginal zone,4,marginal zone,S10
3746,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3747,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3748,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3749,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
3750,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3751,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
3752,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3753,S10-neuroectoderm,3,neuroectoderm,S10
3754,S10-neuroectoderm,3,neuroectoderm,S10
3755,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3756,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3757,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3758,S10-neuroectoderm,3,neuroectoderm,S10
3759,S10-marginal zone,4,marginal zone,S10
3760,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3761,S10-marginal zone,4,marginal zone,S10
3762,S10-neuroectoderm,3,neuroectoderm,S10
3763,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3764,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3765,S10-marginal zone,4,marginal zone,S10
3766,S10-neuroectoderm,3,neuroectoderm,S10
3767,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
3768,S10-marginal zone,4,marginal zone,S10
3769,S10-neuroectoderm,3,neuroectoderm,S10
3770,S10-neuroectoderm,3,neuroectoderm,S10
3771,S10-neuroectoderm,3,neuroectoderm,S10
3772,S10-neuroectoderm,3,neuroectoderm,S10
3773,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
3774,S10-marginal zone,4,marginal zone,S10
3775,S10-neuroectoderm,3,neuroectoderm,S10
3776,S10-neuroectoderm,3,neuroectoderm,S10
3777,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
3778,S10-marginal zone,4,marginal zone,S10
3779,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3780,S10-neuroectoderm,3,neuroectoderm,S10
3781,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3782,S10-neuroectoderm,3,neuroectoderm,S10
3783,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3784,S10-neuroectoderm,3,neuroectoderm,S10
3785,S10-neuroectoderm,3,neuroectoderm,S10
3786,S10-neuroectoderm,3,neuroectoderm,S10
3787,S10-neuroectoderm,3,neuroectoderm,S10
3788,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3789,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3790,S10-marginal zone,4,marginal zone,S10
3791,S10-neuroectoderm,3,neuroectoderm,S10
3792,S10-marginal zone,4,marginal zone,S10
3793,S10-marginal zone,4,marginal zone,S10
3794,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3795,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3796,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3797,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3798,S10-neuroectoderm,3,neuroectoderm,S10
3799,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3800,S10-marginal zone,4,marginal zone,S10
3801,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3802,S10-marginal zone,4,marginal zone,S10
3803,S10-neuroectoderm,3,neuroectoderm,S10
3804,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3805,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3806,S10-neuroectoderm,3,neuroectoderm,S10
3807,S10-neuroectoderm,3,neuroectoderm,S10
3808,S10-marginal zone,4,marginal zone,S10
3809,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3810,S10-neuroectoderm,3,neuroectoderm,S10
3811,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3812,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3813,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3814,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3815,S10-neuroectoderm,3,neuroectoderm,S10
3816,S10-neuroectoderm,3,neuroectoderm,S10
3817,S10-neuroectoderm,3,neuroectoderm,S10
3818,S10-neuroectoderm,3,neuroectoderm,S10
3819,S10-neuroectoderm,3,neuroectoderm,S10
3820,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3821,S10-marginal zone,4,marginal zone,S10
3822,S10-marginal zone,4,marginal zone,S10
3823,S10-neuroectoderm,3,neuroectoderm,S10
3824,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3825,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3826,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3827,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3828,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3829,S10-marginal zone,4,marginal zone,S10
3830,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3831,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3832,S10-neuroectoderm,3,neuroectoderm,S10
3833,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3834,S10-marginal zone,4,marginal zone,S10
3835,S10-neuroectoderm,3,neuroectoderm,S10
3836,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3837,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3838,S10-neuroectoderm,3,neuroectoderm,S10
3839,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3840,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3841,S10-neuroectoderm,3,neuroectoderm,S10
3842,S10-neuroectoderm,3,neuroectoderm,S10
3843,S10-marginal zone,4,marginal zone,S10
3844,S10-marginal zone,4,marginal zone,S10
3845,S10-marginal zone,4,marginal zone,S10
3846,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3847,S10-marginal zone,4,marginal zone,S10
3848,S10-neuroectoderm,3,neuroectoderm,S10
3849,S10-neuroectoderm,3,neuroectoderm,S10
3850,S10-neuroectoderm,3,neuroectoderm,S10
3851,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3852,S10-neuroectoderm,3,neuroectoderm,S10
3853,S10-marginal zone,4,marginal zone,S10
3854,S10-neuroectoderm,3,neuroectoderm,S10
3855,S10-neuroectoderm,3,neuroectoderm,S10
3856,S10-neuroectoderm,3,neuroectoderm,S10
3857,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3858,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3859,S10-neuroectoderm,3,neuroectoderm,S10
3860,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3861,S10-marginal zone,4,marginal zone,S10
3862,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3863,S10-marginal zone,4,marginal zone,S10
3864,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3865,S10-marginal zone,4,marginal zone,S10
3866,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3867,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
3868,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3869,S10-marginal zone,4,marginal zone,S10
3870,S10-neuroectoderm,3,neuroectoderm,S10
3871,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3872,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3873,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3874,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
3875,S10-neuroectoderm,3,neuroectoderm,S10
3876,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3877,S10-neuroectoderm,3,neuroectoderm,S10
3878,S10-neuroectoderm,3,neuroectoderm,S10
3879,S10-neuroectoderm,3,neuroectoderm,S10
3880,S10-neuroectoderm,3,neuroectoderm,S10
3881,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3882,S10-neuroectoderm,3,neuroectoderm,S10
3883,S10-neuroectoderm,3,neuroectoderm,S10
3884,S10-marginal zone,4,marginal zone,S10
3885,S10-marginal zone,4,marginal zone,S10
3886,S10-neuroectoderm,3,neuroectoderm,S10
3887,S10-neuroectoderm,3,neuroectoderm,S10
3888,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3889,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3890,S10-neuroectoderm,3,neuroectoderm,S10
3891,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3892,S10-neuroectoderm,3,neuroectoderm,S10
3893,S10-neuroectoderm,3,neuroectoderm,S10
3894,S10-neuroectoderm,3,neuroectoderm,S10
3895,S10-neuroectoderm,3,neuroectoderm,S10
3896,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3897,S10-marginal zone,4,marginal zone,S10
3898,S10-neuroectoderm,3,neuroectoderm,S10
3899,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
3900,S10-marginal zone,4,marginal zone,S10
3901,S10-neuroectoderm,3,neuroectoderm,S10
3902,S10-marginal zone,4,marginal zone,S10
3903,S10-neuroectoderm,3,neuroectoderm,S10
3904,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3905,S10-neuroectoderm,3,neuroectoderm,S10
3906,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3907,S10-neuroectoderm,3,neuroectoderm,S10
3908,S10-marginal zone,4,marginal zone,S10
3909,S10-neuroectoderm,3,neuroectoderm,S10
3910,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3911,S10-neuroectoderm,3,neuroectoderm,S10
3912,S10-marginal zone,4,marginal zone,S10
3913,S10-marginal zone,4,marginal zone,S10
3914,S10-neuroectoderm,3,neuroectoderm,S10
3915,S10-neuroectoderm,3,neuroectoderm,S10
3916,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3917,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3918,S10-neuroectoderm,3,neuroectoderm,S10
3919,S10-neuroectoderm,3,neuroectoderm,S10
3920,S10-neuroectoderm,3,neuroectoderm,S10
3921,S10-marginal zone,4,marginal zone,S10
3922,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3923,S10-neuroectoderm,3,neuroectoderm,S10
3924,S10-neuroectoderm,3,neuroectoderm,S10
3925,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3926,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3927,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3928,S10-neuroectoderm,3,neuroectoderm,S10
3929,S10-neuroectoderm,3,neuroectoderm,S10
3930,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3931,S10-neuroectoderm,3,neuroectoderm,S10
3932,S10-neuroectoderm,3,neuroectoderm,S10
3933,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3934,S10-marginal zone,4,marginal zone,S10
3935,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3936,S10-neuroectoderm,3,neuroectoderm,S10
3937,S10-marginal zone,4,marginal zone,S10
3938,S10-marginal zone,4,marginal zone,S10
3939,S10-neuroectoderm,3,neuroectoderm,S10
3940,S10-marginal zone,4,marginal zone,S10
3941,S10-neuroectoderm,3,neuroectoderm,S10
3942,S10-neuroectoderm,3,neuroectoderm,S10
3943,S10-neuroectoderm,3,neuroectoderm,S10
3944,S10-neuroectoderm,3,neuroectoderm,S10
3945,S10-neuroectoderm,3,neuroectoderm,S10
3946,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3947,S10-marginal zone,4,marginal zone,S10
3948,S10-marginal zone,4,marginal zone,S10
3949,S10-neuroectoderm,3,neuroectoderm,S10
3950,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3951,S10-marginal zone,4,marginal zone,S10
3952,S10-marginal zone,4,marginal zone,S10
3953,S10-neuroectoderm,3,neuroectoderm,S10
3954,S10-marginal zone,4,marginal zone,S10
3955,S10-neuroectoderm,3,neuroectoderm,S10
3956,S10-neuroectoderm,3,neuroectoderm,S10
3957,S10-neuroectoderm,3,neuroectoderm,S10
3958,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3959,S10-marginal zone,4,marginal zone,S10
3960,S10-neuroectoderm,3,neuroectoderm,S10
3961,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3962,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3963,S10-marginal zone,4,marginal zone,S10
3964,S10-neuroectoderm,3,neuroectoderm,S10
3965,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3966,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3967,S10-neuroectoderm,3,neuroectoderm,S10
3968,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3969,S10-neuroectoderm,3,neuroectoderm,S10
3970,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3971,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
3972,S10-marginal zone,4,marginal zone,S10
3973,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
3974,S10-neuroectoderm,3,neuroectoderm,S10
3975,S10-neuroectoderm,3,neuroectoderm,S10
3976,S10-marginal zone,4,marginal zone,S10
3977,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3978,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3979,S10-neuroectoderm,3,neuroectoderm,S10
3980,S10-neuroectoderm,3,neuroectoderm,S10
3981,S10-neuroectoderm,3,neuroectoderm,S10
3982,S10-neuroectoderm,3,neuroectoderm,S10
3983,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
3984,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3985,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3986,S10-marginal zone,4,marginal zone,S10
3987,S10-neuroectoderm,3,neuroectoderm,S10
3988,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3989,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3990,S10-marginal zone,4,marginal zone,S10
3991,S10-neuroectoderm,3,neuroectoderm,S10
3992,S10-neuroectoderm,3,neuroectoderm,S10
3993,S10-neuroectoderm,3,neuroectoderm,S10
3994,S10-marginal zone,4,marginal zone,S10
3995,S10-marginal zone,4,marginal zone,S10
3996,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3997,S10-neuroectoderm,3,neuroectoderm,S10
3998,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3999,S10-neuroectoderm,3,neuroectoderm,S10
4000,S10-neuroectoderm,3,neuroectoderm,S10
4001,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4002,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
4003,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4004,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4005,S10-neuroectoderm,3,neuroectoderm,S10
4006,S10-neuroectoderm,3,neuroectoderm,S10
4007,S10-marginal zone,4,marginal zone,S10
4008,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4009,S10-neuroectoderm,3,neuroectoderm,S10
4010,S10-marginal zone,4,marginal zone,S10
4011,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4012,S10-marginal zone,4,marginal zone,S10
4013,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4014,S10-marginal zone,4,marginal zone,S10
4015,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4016,S10-neuroectoderm,3,neuroectoderm,S10
4017,S10-marginal zone,4,marginal zone,S10
4018,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4019,S10-marginal zone,4,marginal zone,S10
4020,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4021,S10-neuroectoderm,3,neuroectoderm,S10
4022,S10-marginal zone,4,marginal zone,S10
4023,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4024,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4025,S10-neuroectoderm,3,neuroectoderm,S10
4026,S10-neuroectoderm,3,neuroectoderm,S10
4027,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4028,S10-neuroectoderm,3,neuroectoderm,S10
4029,S10-neuroectoderm,3,neuroectoderm,S10
4030,S10-marginal zone,4,marginal zone,S10
4031,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4032,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4033,S10-neuroectoderm,3,neuroectoderm,S10
4034,S10-neuroectoderm,3,neuroectoderm,S10
4035,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4036,S10-neuroectoderm,3,neuroectoderm,S10
4037,S10-neuroectoderm,3,neuroectoderm,S10
4038,S10-neuroectoderm,3,neuroectoderm,S10
4039,S10-neuroectoderm,3,neuroectoderm,S10
4040,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4041,S10-neuroectoderm,3,neuroectoderm,S10
4042,S10-neuroectoderm,3,neuroectoderm,S10
4043,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4044,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
4045,S10-marginal zone,4,marginal zone,S10
4046,S10-neuroectoderm,3,neuroectoderm,S10
4047,S10-marginal zone,4,marginal zone,S10
